CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_score,Segment
14498,43,193,1957.32,3,5,4,354,Consistent Buyers
14499,26,190,808.44,2,5,3,253,Potential Loyalists
14500,88,7,356.85,4,1,2,412,Inactive
14501,184,10,251.21,5,1,2,512,Inactive
14502,20,608,2429.83,2,5,5,255,Potential Loyalists
14503,3,164,3543.26,1,5,5,155,Inactive
14504,47,107,673.26,3,4,3,343,Consistent Buyers
14505,17,785,5859.43,2,5,5,255,Potential Loyalists
14506,17,295,1960.65,2,5,4,254,Potential Loyalists
14507,24,95,1367.88,2,4,4,244,Potential Loyalists
14508,22,55,268.05,2,3,2,232,Potential Loyalists
14511,11,68,1314.81,1,4,4,144,Inactive
14512,188,23,275.28,5,2,2,522,Inactive
14513,101,12,455.59000000000003,4,1,2,412,Inactive
14514,61,69,990.2,3,4,4,344,Consistent Buyers
14515,18,98,2076.89,2,4,5,245,Potential Loyalists
14517,33,18,330.45,2,2,2,222,Inactive
14518,64,16,174.37,3,2,1,321,Inactive
14520,2,4,270.6,1,1,2,112,Inactive
14522,24,17,974.54,2,2,4,224,Inactive
14523,108,12,241.09,4,1,1,411,Inactive
14524,32,197,1843.83,2,5,4,254,Potential Loyalists
14525,20,282,4215.9,2,5,5,255,Potential Loyalists
14527,3,971,8507.13,1,5,5,155,Inactive
14528,37,18,364.21999999999997,3,2,2,322,Inactive
14529,60,213,578.61,3,5,3,353,Consistent Buyers
14530,26,213,2862.11,2,5,5,255,Potential Loyalists
14532,236,64,932.85,5,4,3,543,Consistent Buyers
14533,25,62,1949.72,2,4,4,244,Potential Loyalists
14534,3,508,4397.3,1,5,5,155,Inactive
14535,60,328,2854.84,3,5,5,355,Consistent Buyers
14536,260,18,170.95,5,2,1,521,Inactive
14537,58,10,355.56,3,1,2,312,Inactive
14538,65,19,388.25,3,2,2,322,Inactive
14539,16,32,537.48,2,3,3,233,Potential Loyalists
14540,10,71,952.66,1,4,4,144,Inactive
14541,59,105,1453.35,3,4,4,344,Consistent Buyers
14542,186,5,103.25,5,1,1,511,Inactive
14543,29,71,3599.73,2,4,5,245,Potential Loyalists
14544,24,111,2004.3,2,4,4,244,Potential Loyalists
14546,5,397,2573.93,1,5,5,155,Inactive
14547,4,355,3974.75,1,5,5,155,Inactive
14548,151,4,652.8,4,1,3,413,Inactive
14549,311,56,289.24,5,3,2,532,Potential Loyalists
14550,11,47,757.37,1,3,3,133,Inactive
14551,18,10,186.23,2,1,1,211,Inactive
14552,152,57,164.22,4,3,1,431,Inactive
14553,19,113,859.27,2,4,3,243,Potential Loyalists
14554,10,203,2279.4900000000002,1,5,5,155,Inactive
14555,57,19,312.54,3,2,2,322,Inactive
14557,85,16,788.38,4,2,3,423,Inactive
14560,7,74,2237.77,1,4,5,145,Inactive
14561,76,69,1080.76,4,4,4,444,VIP
14562,4,419,5006.77,1,5,5,155,Inactive
14565,96,127,3099.12,4,5,5,455,VIP
14566,111,4,1432.0,4,1,4,414,Inactive
14567,57,33,1530.3600000000001,3,3,4,334,Potential Loyalists
14569,1,12,227.39,1,1,1,111,Inactive
14570,281,29,218.06,5,2,1,521,Inactive
14572,3,262,2804.54,1,5,5,155,Inactive
14573,180,227,1639.82,5,5,4,554,VIP
14576,372,1,35.400000000000006,5,1,1,511,Inactive
14577,13,123,859.71,1,5,3,153,Inactive
14578,3,24,168.63,1,2,1,121,Inactive
14581,17,17,138.6,2,2,1,221,Inactive
14582,41,6,114.11,3,1,1,311,Inactive
14583,6,302,986.96,1,5,4,154,Inactive
14584,169,98,1033.06,4,4,4,444,VIP
14585,50,29,157.05,3,2,1,321,Inactive
14586,277,19,237.36,5,2,1,521,Inactive
14587,19,371,1580.29,2,5,4,254,Potential Loyalists
14589,372,3,39.75,5,1,1,511,Inactive
14591,15,176,1320.21,2,5,4,254,Potential Loyalists
14592,35,158,557.94,3,5,3,353,Consistent Buyers
14593,22,151,617.15,2,5,3,253,Potential Loyalists
14594,7,52,363.33,1,3,2,132,Inactive
14595,20,102,1740.6,2,4,4,244,Potential Loyalists
14597,11,47,866.24,1,3,3,133,Inactive
14598,44,50,221.97,3,3,1,331,Inactive
14600,306,25,393.33000000000004,5,2,2,522,Inactive
14601,11,7,213.96,1,1,1,111,Inactive
14603,275,2,660.0,5,1,3,513,Inactive
14606,1,2677,12076.15,1,5,5,155,Inactive
14607,16,81,16209.5,2,4,5,245,Potential Loyalists
14608,4,20,1785.15,1,2,4,124,Inactive
14609,72,4,601.56,3,1,3,313,Inactive
14616,243,3,406.08000000000004,5,1,2,512,Inactive
14618,9,16,553.44,1,2,3,123,Inactive
14619,246,20,394.44,5,2,2,522,Inactive
14620,206,26,412.78000000000003,5,2,2,522,Inactive
14621,1,92,1788.3600000000001,1,4,4,144,Inactive
14622,185,21,320.58000000000004,5,2,2,522,Inactive
14623,32,133,886.7,2,5,3,253,Potential Loyalists
14624,57,13,225.85,3,1,1,311,Inactive
14625,196,53,899.63,5,3,3,533,Potential Loyalists
14626,24,122,2791.27,2,5,5,255,Potential Loyalists
14628,91,24,671.96,4,2,3,423,Inactive
14629,4,150,955.26,1,5,4,154,Inactive
14631,51,41,1006.98,3,3,4,334,Potential Loyalists
14632,263,8,114.56,5,1,1,511,Inactive
14633,266,20,344.90000000000003,5,2,2,522,Inactive
14636,36,28,609.85,3,2,3,323,Inactive
14638,51,16,443.6,3,2,2,322,Inactive
14639,52,172,2984.49,3,5,5,355,Consistent Buyers
14640,24,105,2107.38,2,4,5,245,Potential Loyalists
14641,22,7,110.46,2,1,1,211,Inactive
14642,59,2,96.12,3,1,1,311,Inactive
14643,170,31,693.8100000000001,4,3,3,433,Potential Loyalists
14644,68,26,830.76,3,2,3,323,Inactive
14645,157,30,597.09,4,3,3,433,Potential Loyalists
14646,2,2080,280206.02,1,5,5,155,Inactive
14647,201,28,236.04000000000002,5,2,1,521,Inactive
14649,5,186,1402.59,1,5,4,154,Inactive
14651,67,101,653.75,3,4,3,343,Consistent Buyers
14652,77,29,114.18,4,2,1,421,Inactive
14653,1,234,1926.65,1,5,4,154,Inactive
14655,8,49,1932.23,1,3,4,134,Inactive
14656,169,80,291.05,4,4,2,442,Potential Loyalists
14657,18,126,848.22,2,5,3,253,Potential Loyalists
14658,5,29,247.15,1,2,1,121,Inactive
14659,9,253,2529.93,1,5,5,155,Inactive
14660,87,30,285.74,4,3,2,432,Potential Loyalists
14661,27,4,107.95,2,1,1,211,Inactive
14662,29,157,741.37,2,5,3,253,Potential Loyalists
14664,20,98,636.24,2,4,3,243,Potential Loyalists
14665,61,90,1835.7,3,4,4,344,Consistent Buyers
14666,24,14,195.25,2,2,1,221,Inactive
14667,11,567,9175.04,1,5,5,155,Inactive
14669,242,166,1259.24,5,5,4,554,VIP
14670,280,123,392.86,5,5,2,552,Potential Loyalists
14672,235,61,765.55,5,4,3,543,Consistent Buyers
14673,3,74,1736.4,1,4,4,144,Inactive
14675,16,97,596.36,2,4,3,243,Potential Loyalists
14676,31,42,2548.2400000000002,2,3,5,235,Potential Loyalists
14680,25,258,28754.11,2,5,5,255,Potential Loyalists
14681,71,7,498.95,3,1,3,313,Inactive
14682,188,2,52.0,5,1,1,511,Inactive
14684,26,390,1201.51,2,5,4,254,Potential Loyalists
14687,107,15,628.38,4,2,3,423,Inactive
14688,8,324,5579.1,1,5,5,155,Inactive
14689,209,13,112.8,5,1,1,511,Inactive
14690,44,48,355.05,3,3,2,332,Potential Loyalists
14691,31,71,2114.33,2,4,5,245,Potential Loyalists
14692,137,68,591.55,4,4,3,443,Consistent Buyers
14693,265,8,172.9,5,1,1,511,Inactive
14696,4,130,2078.95,1,5,5,155,Inactive
14697,218,22,188.60999999999999,5,2,1,521,Inactive
14698,2,200,1217.27,1,5,4,154,Inactive
14699,214,8,109.13000000000001,5,1,1,511,Inactive
14700,32,112,2195.1,2,4,5,245,Potential Loyalists
14701,11,327,2526.09,1,5,5,155,Inactive
14702,1,342,3251.79,1,5,5,155,Inactive
14703,15,22,318.17,2,2,2,222,Inactive
14704,11,393,1493.96,1,5,4,154,Inactive
14705,199,1,179.0,5,1,1,511,Inactive
14708,3,28,1126.37,1,2,4,124,Inactive
14709,15,196,4921.04,2,5,5,255,Potential Loyalists
14710,14,136,599.48,2,5,3,253,Potential Loyalists
14711,10,345,2839.62,1,5,5,155,Inactive
14712,29,25,917.07,2,2,3,223,Inactive
14713,9,338,2662.2,1,5,5,155,Inactive
14714,24,10,160.19,2,1,1,211,Inactive
14715,25,71,867.38,2,4,3,243,Potential Loyalists
14716,43,51,307.51,3,3,2,332,Potential Loyalists
14719,2,235,1581.84,1,5,4,154,Inactive
14720,6,37,663.81,1,3,3,133,Inactive
14722,147,28,180.42000000000002,4,2,1,421,Inactive
14723,10,259,1122.3600000000001,1,5,4,154,Inactive
14725,25,47,655.58,2,3,3,233,Potential Loyalists
14727,274,10,268.58,5,1,2,512,Inactive
14729,374,71,313.49,5,4,2,542,Potential Loyalists
14730,1,462,1897.57,1,5,4,154,Inactive
14731,47,45,380.02,3,3,2,332,Potential Loyalists
14732,8,147,2702.4900000000002,1,5,5,155,Inactive
14733,16,202,9585.91,2,5,5,255,Potential Loyalists
14735,4,194,6065.69,1,5,5,155,Inactive
14737,4,17,1164.55,1,2,4,124,Inactive
14738,43,54,1314.45,3,3,4,334,Potential Loyalists
14739,4,60,3902.28,1,4,5,145,Inactive
14740,197,89,1448.21,5,4,4,544,VIP
14741,12,59,1400.34,1,4,4,144,Inactive
14744,16,26,1099.98,2,2,4,224,Inactive
14745,113,69,1220.26,4,4,4,444,VIP
14747,249,18,328.2,5,2,2,522,Inactive
14748,29,89,1415.75,2,4,4,244,Potential Loyalists
14752,44,5,389.64,3,1,2,312,Inactive
14753,87,30,563.15,4,3,3,433,Potential Loyalists
14754,45,41,638.05,3,3,3,333,Potential Loyalists
14755,10,235,5010.28,1,5,5,155,Inactive
14756,15,38,738.96,2,3,3,233,Potential Loyalists
14757,75,19,420.5,4,2,2,422,Inactive
14758,145,71,1484.06,4,4,4,444,VIP
14759,5,102,1625.97,1,4,4,144,Inactive
14760,297,5,89.2,5,1,1,511,Inactive
14761,59,11,255.9,3,1,2,312,Inactive
14762,264,21,300.52,5,2,2,522,Inactive
14764,47,6,278.3,3,1,2,312,Inactive
14765,29,39,254.11,2,3,2,232,Potential Loyalists
14766,8,135,2473.37,1,5,5,155,Inactive
14768,17,5,192.60000000000002,2,1,1,211,Inactive
14769,3,1062,10416.98,1,5,5,155,Inactive
14770,232,52,876.42,5,3,3,533,Potential Loyalists
14772,112,9,139.26,4,1,1,411,Inactive
14775,58,60,1011.9,3,4,4,344,Consistent Buyers
14776,51,117,2538.3,3,4,5,345,Consistent Buyers
14778,127,35,730.86,4,3,3,433,Potential Loyalists
14779,281,41,386.15,5,3,2,532,Potential Loyalists
14780,55,27,447.68,3,2,2,322,Inactive
14782,320,6,200.10000000000002,5,1,1,511,Inactive
14784,26,15,289.99,2,2,2,222,Inactive
14785,10,3,77.4,1,1,1,111,Inactive
14788,7,30,679.4399999999999,1,3,3,133,Inactive
14789,29,6,197.64,2,1,1,211,Inactive
14790,17,46,745.06,2,3,3,233,Potential Loyalists
14792,64,2,6.2,3,1,1,311,Inactive
14793,21,14,228.99,2,2,1,221,Inactive
14794,3,80,1319.91,1,4,4,144,Inactive
14795,166,6,131.45000000000002,4,1,1,411,Inactive
14796,1,1132,7975.49,1,5,5,155,Inactive
14798,53,12,173.74,3,1,1,311,Inactive
14799,51,13,157.7,3,1,1,311,Inactive
14800,48,383,4331.79,3,5,5,355,Consistent Buyers
14801,61,57,189.34,3,3,1,331,Inactive
14803,162,44,845.55,4,3,3,433,Potential Loyalists
14804,9,12,353.27,1,1,2,112,Inactive
14805,15,46,546.4,2,3,3,233,Potential Loyalists
14806,75,11,193.39000000000001,4,1,1,411,Inactive
14808,40,231,2718.6,3,5,5,355,Consistent Buyers
14810,41,254,2085.33,3,5,5,355,Consistent Buyers
14813,370,29,152.88,5,2,1,521,Inactive
14815,37,53,778.5,3,3,3,333,Potential Loyalists
14816,197,4,271.85,5,1,2,512,Inactive
14817,200,63,1110.34,5,4,4,544,VIP
14818,74,48,657.8,4,3,3,433,Potential Loyalists
14819,64,13,272.07,3,1,2,312,Inactive
14820,21,29,507.29,2,2,3,223,Inactive
14821,367,2,48.800000000000004,5,1,1,511,Inactive
14823,180,70,321.43,5,4,2,542,Potential Loyalists
14824,10,29,1127.71,1,2,4,124,Inactive
14825,4,120,2221.01,1,5,5,155,Inactive
14828,197,17,2139.76,5,2,5,525,Inactive
14829,29,42,697.55,2,3,3,233,Potential Loyalists
14830,53,39,188.88,3,3,1,331,Inactive
14834,18,67,1720.3,2,4,4,244,Potential Loyalists
14836,10,6,102.44999999999999,1,1,1,111,Inactive
14837,90,108,1649.5,4,4,4,444,VIP
14840,268,4,62.85,5,1,1,511,Inactive
14841,53,138,3295.76,3,5,5,355,Consistent Buyers
14842,44,145,2824.69,3,5,5,355,Consistent Buyers
14844,64,130,3189.81,3,5,5,355,Consistent Buyers
14847,149,13,309.4,4,1,2,412,Inactive
14849,22,388,7930.54,2,5,5,255,Potential Loyalists
14850,312,21,325.75,5,2,2,522,Inactive
14851,23,28,511.35,2,2,3,223,Inactive
14852,58,143,2836.69,3,5,5,355,Consistent Buyers
14853,24,9,475.8,2,1,2,212,Inactive
14854,78,126,2740.03,4,5,5,455,VIP
14855,119,20,645.65,4,2,3,423,Inactive
14856,36,65,1290.53,3,4,4,344,Consistent Buyers
14857,60,60,1173.12,3,4,4,344,Consistent Buyers
14859,13,58,1353.74,1,4,4,144,Inactive
14860,19,11,170.32,2,1,1,211,Inactive
14861,52,6,125.79,3,1,1,311,Inactive
14862,26,48,841.1999999999999,2,3,3,233,Potential Loyalists
14863,29,11,266.76,2,1,2,212,Inactive
14865,7,4,52.2,1,1,1,111,Inactive
14866,11,99,14389.9,1,4,5,145,Inactive
14867,186,36,710.28,5,3,3,533,Potential Loyalists
14868,3,144,2953.59,1,5,5,155,Inactive
14869,9,70,721.45,1,4,3,143,Inactive
14870,262,13,327.25,5,1,2,512,Inactive
14871,3,93,501.28000000000003,1,4,3,143,Inactive
14873,210,28,519.68,5,2,3,523,Inactive
14875,108,47,1465.3200000000002,4,3,4,434,Potential Loyalists
14878,13,122,1476.09,1,5,4,154,Inactive
14880,77,46,690.59,4,3,3,433,Potential Loyalists
14881,20,17,255.4,2,2,2,222,Inactive
14882,27,11,589.7,2,1,3,213,Inactive
14883,19,53,761.59,2,3,3,233,Potential Loyalists
14885,132,15,765.3199999999999,4,2,3,423,Inactive
14886,253,18,364.8,5,2,2,522,Inactive
14887,79,6,1862.0,4,1,4,414,Inactive
14888,207,20,369.2,5,2,2,522,Inactive
14889,336,10,135.9,5,1,1,511,Inactive
14890,254,7,125.65,5,1,1,511,Inactive
14891,148,33,554.38,4,3,3,433,Potential Loyalists
14893,10,73,1237.8500000000001,1,4,4,144,Inactive
14894,85,23,655.75,4,2,3,423,Inactive
14895,8,498,11138.710000000001,1,5,5,155,Inactive
14896,205,43,468.77000000000004,5,3,2,532,Potential Loyalists
14897,8,55,1366.38,1,3,4,134,Inactive
14898,23,109,1269.31,2,4,4,244,Potential Loyalists
14901,11,96,1421.29,1,4,4,144,Inactive
14902,26,20,332.66,2,2,2,222,Inactive
14903,21,350,2795.33,2,5,5,255,Potential Loyalists
14904,2,69,1025.44,1,4,4,144,Inactive
14905,158,17,616.15,4,2,3,423,Inactive
14907,3,165,3501.1,1,5,5,155,Inactive
14908,74,9,277.8,4,1,2,412,Inactive
14910,3,30,434.35,1,3,2,132,Inactive
14911,1,5672,143711.17,1,5,5,155,Inactive
14912,17,27,867.85,2,2,3,223,Inactive
14913,36,87,1227.43,3,4,4,344,Consistent Buyers
14915,91,12,307.48,4,1,2,412,Inactive
14916,71,77,1268.98,3,4,4,344,Consistent Buyers
14918,116,45,1610.15,4,3,4,434,Potential Loyalists
14920,213,57,977.77,5,3,4,534,Potential Loyalists
14921,30,78,1316.07,2,4,4,244,Potential Loyalists
14923,51,44,749.1,3,3,3,333,Potential Loyalists
14924,246,10,310.05,5,1,2,512,Inactive
14929,32,11,223.88,2,1,1,211,Inactive
14930,109,127,2362.96,4,5,5,455,VIP
14931,5,41,1257.68,1,3,4,134,Inactive
14932,366,17,363.53,5,2,2,522,Inactive
14934,82,87,1890.94,4,4,4,444,VIP
14935,297,10,1784.71,5,1,4,514,Inactive
14936,34,364,8137.02,3,5,5,355,Consistent Buyers
14937,57,34,1621.88,3,3,4,334,Potential Loyalists
14944,30,170,5900.25,2,5,5,255,Potential Loyalists
14946,14,3,100.9,2,1,1,211,Inactive
14947,72,14,290.82,3,2,2,322,Inactive
14948,23,63,1101.97,2,4,4,244,Potential Loyalists
14950,19,19,371.2,2,2,2,222,Inactive
14951,79,20,311.69,4,2,2,422,Inactive
14952,60,138,8099.49,3,5,5,355,Consistent Buyers
14953,25,54,285.67,2,3,2,232,Potential Loyalists
14954,12,77,294.85,1,4,2,142,Inactive
14957,253,12,58.49,5,1,1,511,Inactive
14958,147,41,483.72999999999996,4,3,2,432,Potential Loyalists
14959,64,59,695.42,3,4,3,343,Consistent Buyers
14960,8,27,221.27,1,2,1,121,Inactive
14961,11,312,7044.68,1,5,5,155,Inactive
14962,271,5,126.7,5,1,1,511,Inactive
14963,10,192,1472.34,1,5,4,154,Inactive
14964,247,13,206.21,5,1,1,511,Inactive
14965,96,81,596.09,4,4,3,443,Consistent Buyers
14966,15,36,183.02,2,3,1,231,Inactive
14967,50,6,463.8,3,1,2,312,Inactive
14968,30,37,147.59,2,3,1,231,Inactive
14970,68,34,1592.06,3,3,4,334,Potential Loyalists
14971,35,155,1097.98,3,5,4,354,Consistent Buyers
14972,128,18,114.77,4,2,1,421,Inactive
14973,107,32,1314.45,4,3,4,434,Potential Loyalists
14974,37,17,89.94,3,2,1,321,Inactive
14975,57,11,279.94,3,1,2,312,Inactive
14976,57,72,790.86,3,4,3,343,Consistent Buyers
14978,72,214,1921.3700000000001,3,5,4,354,Consistent Buyers
14981,246,8,102.12,5,1,1,511,Inactive
14984,19,39,202.37,2,3,1,231,Inactive
14985,198,83,292.01,5,4,2,542,Potential Loyalists
14987,16,4,326.4,2,1,2,212,Inactive
14988,212,40,334.54,5,3,2,532,Potential Loyalists
14995,39,60,231.98000000000002,3,4,1,341,Inactive
14997,46,26,546.1999999999999,3,2,3,323,Inactive
14998,170,74,414.87,4,4,2,442,Potential Loyalists
15000,48,77,490.52,3,4,3,343,Consistent Buyers
15002,116,115,1641.76,4,4,4,444,VIP
15004,147,154,1220.77,4,5,4,454,VIP
15005,16,1112,6295.37,2,5,5,255,Potential Loyalists
15006,51,132,480.38,3,5,2,352,Potential Loyalists
15007,159,12,156.91,4,1,1,411,Inactive
15009,12,180,1259.43,1,5,4,154,Inactive
15010,36,20,308.94,3,2,2,322,Inactive
15012,54,122,405.04,3,5,2,352,Potential Loyalists
15014,43,33,257.67,3,3,2,332,Potential Loyalists
15016,173,20,170.04,4,2,1,421,Inactive
15017,34,20,125.58,3,2,1,321,Inactive
15018,39,31,496.21000000000004,3,3,3,333,Potential Loyalists
15019,267,66,252.81,5,4,2,542,Potential Loyalists
15021,9,444,1871.77,1,5,4,154,Inactive
15022,12,121,852.39,1,5,3,153,Inactive
15023,3,553,6720.41,1,5,5,155,Inactive
15024,10,152,1636.43,1,5,4,154,Inactive
15025,33,67,361.96,2,4,2,242,Potential Loyalists
15026,80,61,469.0,4,4,2,442,Potential Loyalists
15027,31,35,1066.1499999999999,2,3,4,234,Potential Loyalists
15028,8,48,627.13,1,3,3,133,Inactive
15030,72,7,518.28,3,1,3,313,Inactive
15031,4,110,653.19,1,4,3,143,Inactive
15032,256,52,4959.1,5,3,5,535,Potential Loyalists
15033,5,501,2557.18,1,5,5,155,Inactive
15034,16,390,4274.16,2,5,5,255,Potential Loyalists
15035,90,27,252.73000000000002,4,2,2,422,Inactive
15036,72,119,429.56,3,4,2,342,Potential Loyalists
15038,59,125,685.74,3,5,3,353,Consistent Buyers
15039,10,1477,19766.59,1,5,5,155,Inactive
15041,170,66,179.93,4,4,1,441,Inactive
15042,199,5,135.93,5,1,1,511,Inactive
15043,31,3,537.0,2,1,3,213,Inactive
15044,19,444,7634.7300000000005,2,5,5,255,Potential Loyalists
15045,152,12,735.66,4,1,3,413,Inactive
15046,9,201,5090.42,1,5,5,155,Inactive
15047,270,22,343.62,5,2,2,522,Inactive
15048,65,94,381.0,3,4,2,342,Potential Loyalists
15049,274,3,121.17000000000002,5,1,1,511,Inactive
15050,25,76,1737.69,2,4,4,244,Potential Loyalists
15051,23,142,1383.3600000000001,2,5,4,254,Potential Loyalists
15052,319,28,207.73000000000002,5,2,1,521,Inactive
15053,5,69,693.95,1,4,3,143,Inactive
15054,12,114,302.1,1,4,2,142,Inactive
15057,275,25,1489.5,5,2,4,524,Inactive
15058,25,266,2102.54,2,5,5,255,Potential Loyalists
15059,41,237,1337.72,3,5,4,354,Consistent Buyers
15060,8,115,294.25,1,4,2,142,Inactive
15061,4,403,54534.14,1,5,5,155,Inactive
15062,71,57,987.86,3,3,4,334,Potential Loyalists
15063,213,5,370.79999999999995,5,1,2,512,Inactive
15065,38,155,3158.13,3,5,5,355,Consistent Buyers
15066,53,42,893.59,3,3,3,333,Potential Loyalists
15067,78,82,1744.76,4,4,4,444,VIP
15068,46,104,553.36,3,4,3,343,Consistent Buyers
15069,179,70,1109.53,4,4,4,444,VIP
15070,373,1,106.2,5,1,1,511,Inactive
15071,94,26,982.07,4,2,4,424,Inactive
15073,10,54,1043.41,1,3,4,134,Inactive
15074,105,41,735.67,4,3,3,433,Potential Loyalists
15075,78,27,773.03,4,2,3,423,Inactive
15076,173,49,880.85,4,3,3,433,Potential Loyalists
15078,7,440,9743.11,1,5,5,155,Inactive
15079,213,47,895.61,5,3,3,533,Potential Loyalists
15081,22,33,504.8,2,3,3,233,Potential Loyalists
15083,257,5,88.2,5,1,1,511,Inactive
15087,282,15,306.94,5,2,2,522,Inactive
15088,21,57,1160.07,2,3,4,234,Potential Loyalists
15089,10,145,2420.84,1,5,5,155,Inactive
15090,308,23,381.32,5,2,2,522,Inactive
15091,68,30,480.71,3,3,2,332,Potential Loyalists
15092,215,26,457.81,5,2,2,522,Inactive
15093,18,108,4597.02,2,4,5,245,Potential Loyalists
15095,104,47,1370.6,4,3,4,434,Potential Loyalists
15096,43,11,219.39000000000001,3,1,1,311,Inactive
15097,4,25,248.08,1,2,1,121,Inactive
15098,182,3,39916.5,5,1,5,515,Inactive
15099,84,23,410.48,4,2,2,422,Inactive
15100,334,3,876.0,5,1,3,513,Inactive
15101,9,8,317.53,1,1,2,112,Inactive
15103,31,35,703.36,2,3,3,233,Potential Loyalists
15104,197,67,993.54,5,4,4,544,VIP
15105,18,101,2298.93,2,4,5,245,Potential Loyalists
15106,18,100,1422.52,2,4,4,244,Potential Loyalists
15107,311,17,319.5,5,2,2,522,Inactive
15108,142,60,1300.25,4,4,4,444,VIP
15109,246,28,484.95,5,2,2,522,Inactive
15110,24,35,996.1,2,3,4,234,Potential Loyalists
15111,29,84,1567.48,2,4,4,244,Potential Loyalists
15113,10,97,3509.43,1,4,5,145,Inactive
15114,30,197,2760.56,2,5,5,255,Potential Loyalists
15115,18,21,340.11,2,2,2,222,Inactive
15116,18,45,1352.75,2,3,4,234,Potential Loyalists
15117,15,79,1551.78,2,4,4,244,Potential Loyalists
15118,134,1,244.8,4,1,1,411,Inactive
15119,246,14,266.4,5,2,2,522,Inactive
15120,134,21,358.82,4,2,2,422,Inactive
15121,50,28,457.72,3,2,2,322,Inactive
15122,114,82,1633.78,4,4,4,444,VIP
15123,7,106,2199.31,1,4,5,145,Inactive
15124,23,15,184.19,2,2,1,221,Inactive
15125,25,127,11528.48,2,5,5,255,Potential Loyalists
15127,66,16,406.53,3,2,2,322,Inactive
15128,60,102,1471.0,3,4,4,344,Consistent Buyers
15129,50,84,3447.4,3,4,5,345,Consistent Buyers
15130,170,22,330.11,4,2,2,422,Inactive
15132,18,52,977.9300000000001,2,3,4,234,Potential Loyalists
15133,128,29,982.42,4,2,4,424,Inactive
15134,15,73,1387.99,2,4,4,244,Potential Loyalists
15135,239,9,139.05,5,1,1,511,Inactive
15136,3,68,1286.7,1,4,4,144,Inactive
15139,240,13,178.96,5,1,1,511,Inactive
15140,52,80,2354.25,3,4,5,345,Consistent Buyers
15142,46,26,498.74,3,2,3,323,Inactive
15143,226,14,259.45,5,2,2,522,Inactive
15144,8,217,6580.44,1,5,5,155,Inactive
15145,4,67,1194.73,1,4,4,144,Inactive
15146,165,91,1327.16,4,4,4,444,VIP
15147,240,28,623.5,5,2,3,523,Inactive
15148,11,20,301.29,1,2,2,122,Inactive
15149,134,23,520.8000000000001,4,2,3,423,Inactive
15150,17,341,5291.33,2,5,5,255,Potential Loyalists
15152,10,271,4745.69,1,5,5,155,Inactive
15153,31,22,329.25,2,2,2,222,Inactive
15154,75,71,254.28,4,4,2,442,Potential Loyalists
15156,1,55,961.49,1,3,4,134,Inactive
15157,4,125,1936.07,1,5,4,154,Inactive
15158,45,7,401.40000000000003,3,1,2,312,Inactive
15159,2,710,18641.010000000002,1,5,5,155,Inactive
15160,357,4,158.16,5,1,1,511,Inactive
15163,18,29,304.47,2,2,2,222,Inactive
15164,69,101,824.58,3,4,3,343,Consistent Buyers
15165,373,27,487.75,5,2,3,523,Inactive
15167,321,39,158.8,5,3,1,531,Inactive
15168,26,5,106.56,2,1,1,211,Inactive
15171,331,5,1289.5,5,1,4,514,Inactive
15172,9,110,1624.05,1,4,4,144,Inactive
15174,323,11,135.75,5,1,1,511,Inactive
15175,72,23,224.14,3,2,1,321,Inactive
15178,260,3,40.5,5,1,1,511,Inactive
15179,18,93,2206.95,2,4,5,245,Potential Loyalists
15180,367,6,87.5,5,1,1,511,Inactive
15181,66,16,689.4799999999999,3,2,3,323,Inactive
15182,154,29,622.85,4,2,3,423,Inactive
15184,29,62,402.2,2,4,2,242,Potential Loyalists
15185,70,21,310.62,3,2,2,322,Inactive
15186,14,19,411.41,2,2,2,222,Inactive
15187,2,91,4777.18,1,4,5,145,Inactive
15189,1,212,16225.39,1,5,5,155,Inactive
15192,120,51,1044.32,4,3,4,434,Potential Loyalists
15193,61,19,499.32,3,2,3,323,Inactive
15194,3,310,7616.53,1,5,5,155,Inactive
15195,3,1,3861.0,1,1,5,115,Inactive
15197,11,32,1079.6100000000001,1,3,4,134,Inactive
15198,92,10,193.64,4,1,1,411,Inactive
15199,59,13,1268.7,3,1,4,314,Inactive
